target,size,n,model,calibration,roc_auc_mean,roc_auc_std,roc_auc_count,average_precision_mean,average_precision_std,average_precision_count,brier_mean,brier_std,brier_count,ece_mean,ece_std,ece_count,log_loss_mean,log_loss_std,log_loss_count
survival_status,100,100,rf,raw,0.7425357142857143,0.05971077185491916,5,0.4687019546807118,0.09117194710738676,5,0.1319145754793965,0.0076493510006787405,5,0.04998810668351582,0.016074882134020693,5,0.42430000099396814,0.02276244225727506,5
survival_status,100,100,rf,calibrated,0.7425357142857143,0.05971077185491916,5,0.4687019546807118,0.09117194710738676,5,0.13619831988384215,0.007288589139383932,5,0.061596227425937476,0.02144884793086674,5,0.4356455562768404,0.022059611446150044,5
survival_status,100,100,rf_smote,raw,0.6755714285714285,0.09835820623971278,5,0.3643061184561246,0.1389368991351078,5,0.1596148913118191,0.020499881365577764,5,0.14298295226510643,0.017314823553931637,5,0.49249197829597885,0.04804269349133166,5
survival_status,100,100,rf_smote,calibrated,0.6755714285714285,0.09835820623971278,5,0.3643061184561246,0.1389368991351078,5,0.14328399866596167,0.007423512564129897,5,0.039918810386680645,0.030022428338523165,5,0.4544134574660753,0.02166533775597736,5
survival_status,100,100,tabpfn,raw,0.7162142857142857,0.05809892162405039,5,0.4010778597647214,0.13926701175811812,5,0.13792149313324614,0.010067834582806084,5,0.060955152467545806,0.01750088520358254,5,0.43614876701141136,0.023069224411530975,5
survival_status,100,100,tabpfn,calibrated,0.7162142857142857,0.05809892162405039,5,0.4010778597647214,0.13926701175811812,5,0.13890932482649404,0.007194333466192564,5,0.06988874422270436,0.03640789592825566,5,0.44074061422461847,0.017800260910436967,5
survival_status,100,100,xgboost,raw,0.6469285714285714,0.09061320296193273,5,0.3221259844810037,0.06775731685438127,5,0.15427479484687762,0.013486468664164386,5,0.10969620259380117,0.03142032019444659,5,0.5085475452292237,0.05144575104335415,5
survival_status,100,100,xgboost,calibrated,0.6469285714285714,0.09061320296193273,5,0.3221259844810037,0.06775731685438127,5,0.14584921689500585,0.00627171564302551,5,0.03660710298263713,0.031265196827869685,5,0.46274999955110624,0.021203748897603014,5
survival_status,200,200,lightgbm,raw,0.7045714285714286,0.06254967413739161,5,0.3716107055207038,0.07144578596596073,5,0.15293176189627072,0.01215483211335311,5,0.1174501615015489,0.01898131958363687,5,0.5351876514319529,0.0689591310981657,5
survival_status,200,200,lightgbm,calibrated,0.7045714285714286,0.06254967413739161,5,0.3716107055207038,0.07144578596596073,5,0.13784983415844354,0.006206750056195955,5,0.04050382925386308,0.01980893947610423,5,0.43831907230557354,0.01999755296712883,5
survival_status,200,200,logistic,raw,0.729,0.018088501252204923,5,0.42321000257204516,0.038928663118791756,5,0.13610414462097126,0.002048131593938004,5,0.06305451796978244,0.015882528414116113,5,0.43505445624857125,0.005868733532912139,5
survival_status,200,200,logistic,calibrated,0.729,0.018088501252204923,5,0.42321000257204516,0.038928663118791756,5,0.13392049576359027,0.004106729324019371,5,0.06653113645364964,0.012910246737419343,5,0.4283734867132095,0.011822823908362827,5
survival_status,200,200,rf,raw,0.7575714285714286,0.035047935468615586,5,0.4949449502712545,0.03892168960516264,5,0.12884879010721062,0.0030973059588307876,5,0.05542106818712311,0.014184363240014665,5,0.41505198219912776,0.009976431236158753,5
survival_status,200,200,rf,calibrated,0.7575714285714286,0.035047935468615586,5,0.4949449502712545,0.03892168960516264,5,0.12874013000072085,0.006003457941143185,5,0.05788596890443639,0.008909551170794129,5,0.4139100905805407,0.01739283101751083,5
survival_status,200,200,rf_smote,raw,0.71375,0.03519080642927718,5,0.37670431334551957,0.07637683043652257,5,0.1506683245560428,0.009196295088729314,5,0.12357761770241435,0.009508284215292385,5,0.4707760705743701,0.023404336700397863,5
